agency,debtcode,zip,city,state,offset_count,offset_amt,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,53589,STOUGHTON,WI,1,24,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,53703,MADISON,WI,1,72.71,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,53704,MADISON,WI,1,721.94,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,53711,MADISON,WI,1,337,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,54303,GREEN BAY,WI,1,305.33,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,54911,APPLETON,WI,1,226.43,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,54915,APPLETON,WI,1,0.5,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,55101,SAINT PAUL,MN,1,213,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,55352,JORDAN,MN,1,105.33,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,55419,MINNEAPOLIS,MN,1,61,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,55422,MINNEAPOLIS,MN,1,16.35,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,55423,RICHFIELD,MN,1,54.87,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,55429,MINNEAPOLIS,MN,1,4.5,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,55806,DULUTH,MN,1,9.5,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,55912,AUSTIN,MN,1,14,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,56007,ALBERT LEA,MN,2,122,,,,,,,,,,,,,,,,,,,,
70110,AB - ADMIN JUDGMENT,58201,GRAND FORKS,ND,1,83.84,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60002,ANTIOCH,IL,6,1052.92,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60004,ARLINGTON HEIGHTS,IL,16,4043.3,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60005,ARLINGTON HTS,IL,2,321,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60005,ARLINGTON HEIGHTS,IL,28,7530.09,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60007,ELK GROVE VILLAGE,IL,16,6383.69,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60008,ROLLING MEADOWS,IL,7,4478,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60010,HOFFMAN ESTATES,IL,1,359,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60010,INVERNESS,IL,1,303,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60010,BARRINGTON,IL,3,1879,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60012,CRYSTAL LAKE,IL,1,61,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60013,CARY,IL,3,325,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60014,CRYSTAL LAKE,IL,8,5251.59,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60015,DEERFIELD,IL,12,4105.7,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60015,RIVERWOODS,IL,5,7102,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60016,DES PLAINES,IL,33,10370.59,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60018,ROSEMONT,IL,4,1007,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60018,DES PLAINES,IL,13,3024.46,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60020,FOX LAKE,IL,4,838.06,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60021,FOX RIVER GROVE,IL,1,92,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60025,GLENVIEW,IL,4,4305.6,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60026,GLENVIEW,IL,3,1329.44,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60030,GAGES LAKE,IL,1,92,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60030,GRAYSLAKE,IL,2,410,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60031,GURNEE,IL,10,2265.71,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60033,HARVARD,IL,1,329.55,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60034,HEBRON,IL,2,173.15,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60035,HIGHLAND PARK,IL,7,1453.99,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60040,HIGHWOOD,IL,1,93,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60041,INGLESIDE,IL,2,513.35,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60044,LAKE BLUFF,IL,3,369.94,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60045,LAKE FOREST,IL,2,3210.45,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60046,LAKE VILLA,IL,7,1060,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60046,LINDENHURST,IL,1,385.96,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60047,HAWTHORN WOODS,IL,2,1972.4,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60047,LONG GROVE,IL,1,1154,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60047,LAKE ZURICH,IL,2,24,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60047,KILDEER,IL,2,2417.51,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60048,LIBERTYVILLE,IL,1,93,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60050,MCHENRY,IL,2,160,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60051,JOHNSBURG,IL,2,314,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60051,LAKEMOOR,IL,3,186.64,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60053,MORTON GROVE,IL,14,6497.14,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60056,MOUNT PROSPECT,IL,23,12372.21,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60060,MUNDELEIN,IL,5,872.93,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60062,NORTHBROOK,IL,11,7012.23,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60064,NORTH CHICAGO,IL,18,2563.32,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60067,INVERNESS,IL,2,197.99,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60067,PALATINE,IL,8,1880,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60068,PARK RIDGE,IL,15,5604.38,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60069,LINCOLNSHIRE,IL,20,10411.45,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60070,PROSPECT HEIGHTS,IL,6,747.85,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60071,RICHMOND,IL,2,476.57,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60073,VOLO,IL,3,387,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60073,ROUND LAKE BEACH,IL,10,3949.26,,,,,,,,,,,,,,,,,,,,
70115,AB - ADMIN JUDGMENT,60073,ROUND LAKE,IL,8,1325.83,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60073,ROUND LAKE PARK,IL,1,238,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60074,PALATINE,IL,11,4916.51,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60076,SKOKIE,IL,37,14830.72,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60077,SKOKIE,IL,28,13501.75,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60083,BEACH PARK,IL,2,1091,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60083,WADSWORTH,IL,2,1145,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60084,WAUCONDA,IL,3,266.67,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60085,PARK CITY,IL,2,143,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60085,WAUKEGAN,IL,54,12809.45,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60087,WAUKEGAN,IL,25,3012.64,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60087,BEACH PARK,IL,3,114.44,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60088,GREAT LAKES,IL,2,207.5,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60088,WOODSTOCK,IL,1,968.62,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60089,BUFFALO GROVE,IL,11,1590.72,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60090,WHEELING,IL,16,3365.04,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60091,WILMETTE,IL,3,1462.8,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60093,NORTHFIELD,IL,2,1749.42,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60093,WINNETKA,IL,1,454.56,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60096,WINTHROP HARBOR,IL,3,821.08,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60097,WONDER LAKE,IL,1,69,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60098,WOODSTOCK,IL,18,5338.34,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60099,ZION,IL,26,10251.27,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60101,ADDISON,IL,22,13006.91,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60102,ALGONQUIN,IL,5,1777.62,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60103,BARTLETT,IL,12,9263.29,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60104,BELLWOOD,IL,102,28391.82,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60106,BENSENVILLE,IL,25,3555.2,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60107,STREAMWOOD,IL,23,6057,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60108,BLOOMINGDALE,IL,9,3921.07,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60110,CARPENTERSVILLE,IL,11,4931.58,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60115,DEKALB,IL,34,10332.7,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60118,WEST DUNDEE,IL,1,93,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60118,DUNDEE,IL,1,85,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60118,SLEEPY HOLLOW,IL,1,521.4,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60118,EAST DUNDEE,IL,1,107,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60119,ELBURN,IL,1,7.5,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60120,ELGIN,IL,18,3814.76,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60123,ELGIN,IL,26,5728.63,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60124,ELGIN,IL,3,433.51,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60126,ELMHURST,IL,9,4917.88,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60130,FOREST PARK,IL,48,8204.73,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60130,FOREST PK,IL,1,1007,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60131,FRANKLIN PARK,IL,47,8018.63,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60133,HANOVER PARK,IL,17,5295.25,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60134,CHICAGO,IL,1,614,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60134,GENEVA,IL,4,1117.29,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60135,GENOA,IL,3,200.99,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60136,GILBERTS,IL,2,133.37,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60137,GLEN ELLYN,IL,5,1383,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60139,GLENDALE HEIGHTS,IL,18,6606.4,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60140,PINGREE GROVE,IL,2,724,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60141,HINES,IL,2,641.97,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60142,HUNTLEY,IL,1,583,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60143,CHICAGO,IL,1,369,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60143,ITASCA,IL,3,2494.32,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60148,LOMBARD,IL,21,3945.85,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60152,MARENGO,IL,1,806.9,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60153,MAYWOOD,IL,112,42048.09,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60154,WESTCHESTER,IL,36,10612.92,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60155,BROADVIEW,IL,24,7088.6,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60156,LAKE IN THE HILLS,IL,10,2446.99,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60159,SCHAUMBURG,IL,2,1027,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60160,MELROSE PARK,IL,38,11430.24,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60162,HILLSIDE,IL,23,7740.2,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60163,BERKELEY,IL,20,4830.05,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60164,MELROSE PARK,IL,14,2692.41,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60164,NORTHLAKE,IL,12,3746.84,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60165,STONE PARK,IL,4,1872,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60169,HOFFMAN EST,IL,1,0.79,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60169,HOFFMAN ESTATES,IL,14,3504.61,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60171,RIVER GROVE,IL,11,4109.63,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60172,ROSELLE,IL,2,1182.12,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60173,SCHAUMBURG,IL,6,1121.69,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60174,SAINT CHARLES,IL,11,3636.07,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60176,SCHILLER PARK,IL,6,1861.47,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60177,SOUTH ELGIN,IL,5,2305.97,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60178,SYCAMORE,IL,5,323.59,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60181,VILLA PARK,IL,31,7584.23,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60181,OAKBROOK TERRACE,IL,3,1590.37,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60184,WAYNE,IL,1,3334,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60185,WEST CHICAGO,IL,31,2369.24,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60187,WHEATON,IL,11,2807.38,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60188,CAROL STREAM,IL,22,6135.16,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60189,WHEATON,IL,10,4579.69,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60190,WINFIELD,IL,6,1390.4,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60191,WOOD DALE,IL,11,2961.92,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60192,HOFFMAN ESTATES,IL,8,9339,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60193,SCHAUMBURG,IL,15,4213.78,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60194,SCHAUMBURG,IL,5,621.28,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60195,SCHAUMBURG,IL,2,278.41,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60201,EVANSTON,IL,35,8340.64,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60202,EVANSTON,IL,30,10668.41,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60203,EVANSTON,IL,1,122.53,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60301,OAK PARK,IL,3,898.16,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60302,OAK PARK,IL,34,11422.6,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60303,OAK PARK,IL,2,635,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60304,OAK PARK,IL,40,7289.77,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60305,RIVER FOREST,IL,15,7251.53,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60401,BEECHER,IL,3,2181,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60402,BERWYN,IL,140,45307.54,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60402,STICKNEY,IL,3,854.86,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60403,CRESTHILL,IL,1,120,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60403,CREST HILL,IL,10,1037.39,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60404,SHOREWOOD,IL,4,640.11,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60406,BLUE ISLAND,IL,74,17217.09,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60408,BRAIDWOOD,IL,1,63,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60409,CALUMET CITY,IL,161,43988.35,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60410,CHANNAHON,IL,3,1465,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60411,FORD HEIGHTS,IL,13,4059.33,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60411,SAUK VILLAGE,IL,28,9572.01,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60411,SOUTH CHICAGO HEIG,IL,1,566.85,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60411,CHICAGO HEIGHTS,IL,77,24600.68,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60411,LYNWOOD,IL,52,16837.06,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60412,SAUK VILLAGE,IL,11,2136.52,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60415,CHICAGO RIDGE,IL,24,3826.07,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60416,DIAMOND,IL,1,41,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60417,CRETE,IL,16,7376.2,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60418,CRESTWOOD,IL,2,688.34,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60419,DOLTON,IL,166,46073.18,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60421,ELWOOD,IL,2,852.06,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60422,FLOSSMOOR,IL,13,2203.75,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60423,FRANKFORT,IL,11,3186.12,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60425,GLENWOOD,IL,21,7482.23,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60426,HARVEY,IL,126,29616.97,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60426,DIXMOOR,IL,9,3112.4,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60426,PHOENIX,IL,4,1694.87,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60428,MARKHAM,IL,55,14707.38,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60429,HAZEL CREST,IL,80,20665.79,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60429,COUNTRY CLUB HILLS,IL,1,0.5,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60429,HAZELCREST,IL,1,405,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60430,HOMEWOOD,IL,25,6257.84,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60431,JOLIET,IL,14,4797.47,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60432,JOLIET,IL,8,2854.5,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60433,JOLIET,IL,10,3725.09,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60435,JOLIET,IL,43,14173.56,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60436,JOLIET,IL,19,3791.77,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60438,LANSING,IL,107,25827.69,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60439,LEMONT,IL,8,3626.94,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60440,BOLINGBROOK,IL,49,17593.91,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60441,LOCKPORT,IL,12,4140.99,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60442,MANHATTAN,IL,1,731,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60443,MATTESON,IL,67,22322.11,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60445,MIDLOTHIAN,IL,15,2462.79,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60446,ROMEOVILLE,IL,39,11680.4,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60447,MINOOKA,IL,8,3684.87,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60448,MOKENA,IL,7,2689.78,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60449,MONEE,IL,1,93,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60450,MORRIS,IL,9,972.51,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60451,NEW LENOX,IL,3,272,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60452,OAK FOREST,IL,24,6409.12,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60453,OAK LAWN,IL,62,16896.44,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60455,BRIDGEVIEW,IL,31,8331.95,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60456,HOMETOWN,IL,8,1579.9,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60457,HICKORY HILLS,IL,13,2531.05,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60458,JUSTICE,IL,34,7717.87,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60459,BURBANK,IL,36,10681.34,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60461,OLYMPIA FIELDS,IL,8,2789.01,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60462,ORLAND PARK,IL,19,11111.88,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60463,PALOS HEIGHTS,IL,5,650.59,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60464,PALOS PARK,IL,3,1495,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60465,PALOS HILLS,IL,16,4616.95,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60466,PARK FOREST,IL,39,14420.46,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60467,ORLAND PARK,IL,15,7339.04,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60469,POSEN,IL,4,687,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60471,RICHTON PARK,IL,33,11229.25,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60472,ROBBINS,IL,19,8086.03,,,,,,,,,,,,,,,,,,,,
,AB - ADMIN JUDGMENT,60473,SOUTH HOLLAND,IL,87,23081.36,,,,,,,,,,,,,,,,,,,,
